region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,pending_sales,pending_sales_yoy,median_pending_sqft,median_pending_sqft_yoy,off_market_in_two_weeks,off_market_in_two_weeks_yoy,off_market_in_one_week,off_market_in_one_week_yoy,percent_off_market_in_two_weeks,percent_off_market_in_two_weeks_yoy,percent_off_market_in_one_week,percent_off_market_in_one_week_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,homes_delisted,homes_delisted_yoy,percent_active_listings_delisted,percent_active_listings_delisted_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,pending_sales_to_sales_ratio,pending_sales_to_sales_ratio_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,last_updated
2436,5,"Anderson County, SC",county,2/24/2020,3/22/2020,4 weeks,236,0.123809524,59,0.134615385,84,0.024390244,21,0.05,0.357399578,-0.03312662,183462.5,-0.005930956,106.1491047,0.042464341,19.6,1.4,32,0.333333333,0.036754489,0.009237199,34,0.096774194,1719.2,0.029769392,9,-0.181818182,7,-0.125,0.261689815,-0.09382232,0.211805556,-0.050500766,267,-0.088737201,66,-0.095890411,217983.3,0.150887651,113.3337339,0.081095027,806,-0.035885167,3483,-0.026006711,870,-0.026845638,68.7,-0.9,8,0.142857143,0.009449935,0.001616588,213420,0.093463403,109.7488614,0.0563901,,,,,,,0.977156213,0.004167229,85.3,22.3,0.594082244,-0.083018087,14.98168096,-3.68500695,81,0.025316456,0.158808933,0.041584053,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/2/2020,3/8/2020,1 weeks,64,0.72972973,64,0.72972973,19,0.357142857,19,0.357142857,0.296875,-0.081503378,180000,0.061946903,105.5741338,-0.014366486,21.5,2.5,25,-0.21875,0.028473804,-0.007766286,40,0.212121212,1729,0.080625,8,-0.111111111,7,0,0.2,-0.072727273,0.175,-0.037121212,61,-0.227848101,61,-0.227848101,189999,0.027021622,110.3333333,0.064921938,800,-0.034981906,878,-0.005662514,878,-0.005662514,70,2,15,0.875,0.017084282,0.00802426,210000,0.077475629,109.4858247,0.054459126,,,,,,,0.967555408,-0.003878522,85,33,0.625,-0.266891892,13.71875,-10.14611486,78,-0.048780488,0.03125,-0.007350724,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/2/2020,3/29/2020,4 weeks,231,0.069444444,57,0.055555556,82,0.223880597,20,0.25,0.357049438,0.016886612,190975,0.097518364,106.7325084,0.055513573,17.1,-2.2,26,-0.037037037,0.029867187,-0.000228513,36,0,1737,0.008827971,10,-0.230769231,8,-0.111111111,0.295895896,-0.060053302,0.241366366,-0.017880514,267,-0.082474227,66,-0.083333333,205161,0.068129637,112.7070711,0.064855474,802,-0.049763033,3484,-0.039161611,871,-0.038631347,65.5,1.4,9,0.125,0.010880137,0.002055477,214272.6,0.093646038,110.0877198,0.060790484,,,,,,,0.976426105,0.00556871,85.3,31.8,0.623260582,-0.100496726,15.24008433,-3.381836147,83,-0.056818182,0.12967581,0.000528891,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/9/2020,3/15/2020,1 weeks,54,0.35,54,0.35,20,0.25,20,0.25,0.37037037,-0.02962963,162700,-0.148279021,105.5297425,0.031310933,5.5,2,29,0.16,0.033681765,0.006026898,40,0.176470588,1486,-0.174444444,16,0.230769231,13,0.3,0.4,0.017647059,0.325,0.030882353,64,-0.157894737,64,-0.157894737,216200,0.208158704,114.4218097,0.089374007,791,-0.068315665,861,-0.047566372,861,-0.047566372,67,5,5,-0.375,0.005807201,-0.003042357,211990,0.087685993,109.9512874,0.061122664,,,,,,,0.972805323,0.00161247,93,53,0.740740741,-0.109259259,15.94444444,-6.655555556,101,0.328947368,0.036662453,0.007216045,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/16/2020,3/22/2020,1 weeks,50,-0.056603774,50,-0.056603774,19,-0.095238095,19,-0.095238095,0.38,-0.016226415,206200,0.309206349,109.6485511,0.175521522,26.5,2.5,30,1,0.03440367,0.018045982,27,-0.205882353,1900,0.148730351,7,-0.461538462,6,-0.25,0.259259259,-0.123093682,0.222222222,-0.013071895,84,0.235294118,84,0.235294118,227445,0.233098401,111.3545267,0.072574234,818,-0.044392523,872,-0.049073064,872,-0.049073064,63,-2.5,8,0.333333333,0.009174312,0.002631237,219700,0.127244741,110.3420302,0.064776439,,,,,,,0.984123647,0.014332441,94.5,21.5,0.54,-0.101509434,17.44,0.138113208,79,-0.202020202,0.036674817,0.019151452,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/16/2020,4/12/2020,4 weeks,200,-0.156118143,50,-0.152542373,77,0.069444444,19,0.055555556,0.390676692,0.068059965,200275,0.217569724,105.8297893,0.08223727,19.2,-5.3,23,-0.148148148,0.026701452,-0.003296931,32,-0.2,1713.8,-0.000524873,10,-0.333333333,8,-0.272727273,0.31615856,-0.073876048,0.258720963,-0.018942701,255,-0.132653061,63,-0.136986301,206198.7,0.009109448,112.4517935,0.054944312,802,-0.063084112,3445,-0.068163376,861,-0.068181818,63.5,2.7,8,-0.111111111,0.009848934,-0.000416468,216962.6,0.096393658,111.0583789,0.067610686,,,,,,,0.981644502,0.01306228,70.8,9.5,0.678316625,-0.032208513,18.60805764,2.089602552,73,-0.188888889,0.114713217,-0.01495968,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/23/2020,3/29/2020,1 weeks,63,-0.26744186,63,-0.26744186,24,0.5,24,0.5,0.380952381,0.194905869,215000,0.207865169,106.1776062,0.043403728,15,-16,20,-0.459459459,0.022909507,-0.017220644,37,-0.159090909,1833,-0.000272702,12,-0.294117647,9,-0.307692308,0.324324324,-0.062039312,0.243243243,-0.052211302,58,-0.147058824,58,-0.147058824,187000,-0.149613461,114.7186147,0.034348165,799,-0.05443787,873,-0.053145336,873,-0.053145336,62,1,10,0,0.011454754,0.000608767,215400.5,0.082414573,110.5717368,0.062808136,,,,,,,0.981220041,0.010208451,69,20,0.587301587,0.07567368,13.85714286,3.136212625,75,-0.21875,0.025031289,-0.018755693,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/23/2020,4/19/2020,4 weeks,201,-0.13362069,50,-0.137931034,74,0.072463768,18,0.058823529,0.374108064,0.056797941,194843.7,0.15053853,104.4372203,0.035354816,20.3,-5.3,23,-0.233333333,0.027863848,-0.004875714,34,-0.081081081,1709.3,-0.022139588,9,-0.357142857,7,-0.363636364,0.289222533,-0.112366697,0.233468438,-0.080609792,217,-0.227758007,54,-0.228571429,201200,-0.077909329,110.0858407,-0.003258794,795,-0.074505239,3418,-0.074966171,854,-0.07475623,64,4.8,7,-0.222222222,0.008738788,-0.001803414,216275.1,0.081550711,111.2105204,0.064189312,,,,,,,0.980479151,0.006540813,58.7,-8.4,0.705081331,0.045558551,18.39021451,1.431606113,68,-0.218390805,0.119496855,-0.021364611,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/30/2020,4/5/2020,1 weeks,57,0.239130435,57,0.239130435,21,0.5,21,0.5,0.368421053,0.064073227,204900,0.238066465,108.3333333,0.067414223,7,-16,17,-0.413793103,0.019836639,-0.011514712,41,0.108108108,1436,-0.155294118,9,-0.357142857,6,-0.454545455,0.219512195,-0.158866183,0.146341463,-0.150955834,60,-0.277108434,60,-0.277108434,203950,0.056735751,118.0966207,0.083588292,791,-0.081300813,857,-0.073513514,857,-0.073513514,63,4,11,0.1,0.012835473,0.002024662,215000,0.087231353,111.6189812,0.070807457,,,,,,,0.979205096,0.005321629,59,5.5,0.719298246,-0.08504958,15.03508772,-5.073607933,70,-0.186046512,0.021491783,-0.012189983,3/10/2021 14:56
2436,5,"Anderson County, SC",county,3/30/2020,4/26/2020,4 weeks,190,-0.064039409,47,-0.06,70,-0.090909091,17,-0.105263158,0.375023815,-0.001037838,194456.2,0.140209987,104.5068568,0.036605318,24.5,2.4,24,-0.351351351,0.02868409,-0.011483251,35,-0.054054054,1731,-0.008761381,9,-0.307692308,6,-0.4,0.276891452,-0.084925051,0.210157627,-0.08119333,214,-0.267123288,53,-0.273972603,204425,-0.030815722,109.3449287,-0.002035963,788,-0.0911188,3385,-0.089564282,846,-0.08934338,64.1,5.6,6,-0.333333333,0.007363195,-0.003113013,217400,0.079426206,111.4723315,0.062204178,,,,,,,0.981398876,0.005043524,61.6,-10.5,0.750563626,0.025965367,18.96439033,0.541277653,73,-0.120481928,0.123096447,-0.049913934,3/10/2021 14:56
2436,5,"Anderson County, SC",county,4/6/2020,4/12/2020,1 weeks,30,-0.423076923,30,-0.423076923,13,-0.380952381,13,-0.380952381,0.433333333,0.029487179,175000,0.115004779,99.15966682,0.047942447,28.5,8.5,25,-0.166666667,0.029655991,-0.00249835,26,-0.434782609,1686.5,0.008973975,12,-0.368421053,11,-0.153846154,0.461538462,0.048494983,0.423076923,0.140468227,53,-0.293333333,53,-0.293333333,206400,-0.06181605,105.6374119,0.028958225,801,-0.070765661,843,-0.096463023,843,-0.096463023,66,8,5,-0.583333333,0.005931198,-0.006930538,217750,0.089294647,111.7007673,0.072026694,,,,,,,0.982029226,0.022386601,61,-9,0.866666667,-0.017948718,28.1,10.15769231,68,-0.139240506,0.031210986,-0.003591798,3/10/2021 14:56
2436,5,"Anderson County, SC",county,4/13/2020,4/19/2020,1 weeks,51,0.0625,51,0.0625,16,-0.111111111,16,-0.111111111,0.31372549,-0.06127451,184475,0.042526137,104.0782748,-0.014488743,31,2.5,33,0.32,0.039053254,0.01173085,33,0.571428571,1882,0.053161724,5,-0.444444444,4,-0.5,0.151515152,-0.277056277,0.121212121,-0.25974026,46,-0.163636364,46,-0.163636364,207450,-0.135264694,101.8907153,-0.145376333,790,-0.090909091,845,-0.076502732,845,-0.076502732,65,6,4,-0.428571429,0.004733728,-0.002916545,216950,0.067559621,110.9505965,0.051276613,,,,,,,0.97946224,-0.011753429,46,-50,0.647058824,0.209558824,16.56862745,-2.493872549,61,-0.298850575,0.041772152,0.013003452,3/10/2021 14:56
2436,5,"Anderson County, SC",county,4/13/2020,5/10/2020,4 weeks,224,0,56,0,67,-0.056338028,16,-0.058823529,0.301265891,-0.012623438,194043.7,0.066574434,107.5442694,0.046350021,23.1,7.3,23,-0.41025641,0.027608114,-0.014107036,40,0,1792,0.045751634,11,-0.083333333,8,-0.2,0.284185606,-0.036749586,0.209564394,-0.0677147,220,-0.236111111,55,-0.236111111,197487.5,-0.030795657,110.1717673,-0.004076945,761,-0.129290618,3324,-0.114780293,831,-0.114072495,64.2,5.7,6,-0.25,0.008141557,-0.000371427,217085,0.059101044,111.7430073,0.055202687,,,,,,,0.984380292,0.000983127,59.3,-8,0.707363715,-0.054163755,15.10393773,-3.2264375,88,-0.022222222,0.120893561,-0.058740306,3/10/2021 14:56
2436,5,"Anderson County, SC",county,4/20/2020,4/26/2020,1 weeks,52,-0.087719298,52,-0.087719298,20,-0.166666667,20,-0.166666667,0.384615385,-0.036437247,213450,0.16781652,106.4561522,0.048387237,31.5,14.5,22,-0.666666667,0.026190476,-0.043650794,40,-0.090909091,1919.5,0.050629447,11,0.1,6,-0.333333333,0.275,0.047727273,0.15,-0.054545455,55,-0.303797468,55,-0.303797468,199900,0.04769392,111.7549669,0.040567752,772,-0.11972634,840,-0.111111111,840,-0.111111111,62.5,4.5,5,-0.5,0.005952381,-0.00462963,219900,0.074029393,111.6189812,0.054955222,,,,,,,0.984898943,0.004219295,80.5,11.5,0.769230769,-0.002699055,16.15384615,-0.425101215,93,0.148148148,0.028497409,-0.046759147,3/10/2021 14:56
2436,5,"Anderson County, SC",county,4/27/2020,5/3/2020,1 weeks,70,-0.156626506,70,-0.156626506,19,-0.136363636,19,-0.136363636,0.271428571,0.00636833,191250,0.095988539,108.6837465,0.019651149,30,21,18,-0.357142857,0.021556886,-0.007885806,55,0.078431373,1708,0.020920502,15,0.5,14,1,0.272727273,0.076648841,0.254545455,0.117290553,66,-0.131578947,66,-0.131578947,179900,-0.111166008,110.2288871,-0.022669128,753,-0.139428571,835,-0.121976866,835,-0.121976866,66,8,11,0.222222222,0.013173653,0.00370993,215000,0.051344743,111.8750595,0.052896,,,,,,,0.982810154,0.003584054,50,-2,0.785714286,0.171256454,11.92857143,0.470740103,101,-0.019417476,0.023904382,-0.008095618,3/10/2021 14:56
2436,5,"Anderson County, SC",county,4/27/2020,5/24/2020,4 weeks,262,0.019455253,65,0.015625,77,0.241935484,19,0.266666667,0.291199747,0.055863272,187062.5,0.02192024,107.3861077,0.05615513,16,3.8,20,-0.555555556,0.025813977,-0.021652539,42,-0.086956522,1737.3,0.006430309,12,-0.2,9,-0.181818182,0.301915793,-0.034406187,0.219111791,-0.036792844,242,-0.187919463,60,-0.189189189,203235.6,0.018086913,112.7463836,0.054832836,733,-0.165148064,3223,-0.149828541,805,-0.149947202,64.8,6.3,7,0.166666667,0.009277988,0.002158504,217822.5,0.048667492,112.3014762,0.055957463,,,,,,,0.979418059,0.002521181,55.5,0.8,0.655695943,-0.138566976,12.58520042,-3.741696417,86,-0.022727273,0.113233288,-0.091778102,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/4/2020,5/10/2020,1 weeks,51,0.416666667,51,0.416666667,12,0.714285714,12,0.714285714,0.235294118,0.040849673,187000,-0.033591731,110.9589041,0.1394278,0,-9,19,-0.5,0.023631841,-0.016622396,32,-0.272727273,1658.5,0.058054226,14,-0.263157895,10,-0.411764706,0.4375,0.005681818,0.3125,-0.073863636,53,-0.320512821,53,-0.320512821,202700,0.114042319,116.8125,0.133172638,730,-0.167616876,804,-0.148305085,804,-0.148305085,63.5,4.5,7,0.166666667,0.008706468,0.002350535,216490,0.043725186,112.5273923,0.061671483,,,,,,,0.990349832,0.007882586,61,8.5,0.62745098,-0.594771242,15.76470588,-10.45751634,97,0.065934066,0.026027397,-0.017302135,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/4/2020,5/31/2020,4 weeks,259,0.03187251,64,0.032258065,77,0.350877193,19,0.357142857,0.294238126,0.069971906,192375,0.022319649,107.6017125,0.061813987,15,-2,22,-0.5,0.028247441,-0.019093128,37,-0.195652174,1755.5,0.003314854,10,-0.375,7,-0.416666667,0.296233974,-0.054793887,0.194537927,-0.071170629,230,-0.172661871,57,-0.173913043,212623.1,0.092475787,114.2508063,0.088305894,723,-0.173714286,3155,-0.163795388,788,-0.164369035,65.3,6.2,6,0,0.008592137,0.002230866,219185.2,0.048915696,112.7204217,0.057465036,,,,,,,0.979708837,-7.45E-05,55.7,0.2,0.578670357,-0.22756252,12.46499786,-4.026661924,80,0,0.123098202,-0.081473227,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/11/2020,5/17/2020,1 weeks,77,0.203125,77,0.203125,23,0.352941176,23,0.352941176,0.298701299,0.033076299,185000,0.051435067,102.2222222,0.053488742,18,6,24,-0.684210526,0.030112923,-0.049887077,39,-0.152173913,1625,-0.233851957,9,-0.55,6,-0.571428571,0.230769231,-0.204013378,0.153846154,-0.150501672,68,-0.093333333,68,-0.093333333,220442.5,-0.041137451,107.3752324,0.014260083,735,-0.168552036,797,-0.161052632,797,-0.161052632,64,5,1,-0.833333333,0.001254705,-0.005061084,219900,0.047641734,112.261979,0.055490589,,,,,,,0.972043066,-0.000160815,48,-23,0.506493506,-0.212256494,10.35064935,-4.493100649,71,-0.101265823,0.032653061,-0.053319789,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/11/2020,6/7/2020,4 weeks,263,-0.067375887,65,-0.071428571,80,0.26984127,20,0.333333333,0.303596415,0.079433843,197850,0.07206719,106.8654708,0.028295322,17.2,2.5,24,-0.414634146,0.031610581,-0.012372438,38,-0.208333333,1801.3,0.011682112,10,-0.285714286,7,-0.363636364,0.257371795,-0.048201521,0.186925748,-0.039884207,249,-0.094545455,62,-0.088235294,211323.1,0.067895142,114.4179821,0.07087089,720,-0.172413793,3133,-0.166976868,783,-0.167021277,65.5,5.7,6,0,0.008653372,0.001466921,220037.7,0.050131363,113.1142529,0.057920883,,,,,,,0.978372628,-0.001543598,58.2,1.6,0.599080339,-0.095626833,12.07836684,-1.335349325,79,0.067567568,0.1375,-0.053304598,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/18/2020,5/24/2020,1 weeks,64,-0.135135135,64,-0.135135135,23,0.4375,23,0.4375,0.359375,0.143158784,185000,-0.017264276,107.6795578,0.018696105,16,-3,22,-0.421052632,0.027954257,-0.012214877,45,-0.02173913,1958,0.268545513,12,-0.076923077,7,-0.222222222,0.266666667,-0.015942029,0.155555556,-0.040096618,55,-0.202898551,55,-0.202898551,209900,0.139213026,116.568915,0.101717953,714,-0.187713311,787,-0.16807611,787,-0.16807611,66,8,11,0.833333333,0.013977128,0.007634634,219900,0.051981974,112.5414739,0.053797437,,,,,,,0.972469184,-0.001221103,63,19.5,0.703125,0.081503378,12.296875,-0.486908784,77,-0.0375,0.030812325,-0.012418619,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/18/2020,6/14/2020,4 weeks,245,-0.131205674,61,-0.128571429,74,0.254237288,18,0.285714286,0.300954989,0.092417417,200100,0.070411234,109.1670581,0.023481426,19,4.4,25,-0.375,0.032848583,-0.011211443,40,-0.130434783,1838.7,0.060992499,12,0.2,9,0.285714286,0.292070792,0.0681661,0.229985949,0.072506194,234,-0.093023256,58,-0.09375,208375,0.110518953,118.7462029,0.121951915,710,-0.175377468,3106,-0.165053763,776,-0.165591398,65,4.2,8,0.142857143,0.011261774,0.00345405,219936.5,0.049648386,113.7450058,0.061569509,,,,,,,0.978247703,-0.004795051,65.5,14.5,0.667372217,0.007821295,12.75341637,-0.500143548,85,0.231884058,0.143661972,-0.045652778,3/10/2021 14:56
2436,5,"Anderson County, SC",county,5/25/2020,5/31/2020,1 weeks,67,-0.12987013,67,-0.12987013,19,0.117647059,19,0.117647059,0.28358209,0.062802869,212500,0.08974359,109.5461659,0.040978381,26,-2,24,-0.111111111,0.031290743,0.002351836,32,-0.37254902,1780.5,0.007640068,8,-0.384615385,5,-0.444444444,0.25,-0.004901961,0.15625,-0.020220588,54,-0.035714286,54,-0.035714286,217450,0.192160088,116.246578,0.105371964,713,-0.170930233,767,-0.177920686,767,-0.177920686,68,7.5,8,0.333333333,0.010430248,0.00399938,220451,0.052272076,113.5508417,0.05891835,,,,,,,0.983973267,-0.006798599,51,-4,0.47761194,-0.184725722,11.44776119,-0.669121923,75,0.041666667,0.033660589,0.00226524,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/1/2020,6/7/2020,1 weeks,55,-0.179104478,55,-0.179104478,15,0.153846154,15,0.153846154,0.272727273,0.078697422,208900,0.167039106,108.0139373,0.002633189,9,9,29,0.16,0.037084399,0.010260365,39,-0.25,1842,0.089618456,11,-0.153846154,11,-0.083333333,0.282051282,0.032051282,0.282051282,0.051282051,72,-0.04,72,-0.04,197500,0.012820513,117.481203,0.062738568,718,-0.162193699,782,-0.160944206,782,-0.160944206,64,2,7,-0.222222222,0.008951407,-0.000705246,219900,0.048640916,114.102717,0.063437323,,,,,,,0.985004994,0.002006126,71,14,0.709090909,-0.067028494,14.21818182,0.307734057,94,0.382352941,0.040389972,0.011218444,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/1/2020,6/28/2020,4 weeks,259,-0.119047619,64,-0.123287671,77,0.013157895,19,0,0.295263793,0.037340858,199950,0.042967986,110.685577,0.053208425,17.5,1.8,26,-0.458333333,0.03493585,-0.017097014,45,0,1761.1,-0.044490261,15,0.5,14,1,0.334671366,0.117000058,0.300741456,0.145998135,270,-0.087837838,67,-0.094594595,200000,-0.002804612,116.9396249,0.102564953,686,-0.201396973,3057,-0.178667383,764,-0.178494624,59.5,-1.5,9,0,0.012437796,0.001975175,217348.7,0.034444569,114.5878992,0.069947122,,,,,,,0.978164603,-0.002107866,69.2,16,0.720264905,0.091319188,12.07206501,-0.972222999,94,0.342857143,0.155976676,-0.068703184,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/8/2020,6/14/2020,1 weeks,59,-0.078125,59,-0.078125,17,0.307692308,17,0.307692308,0.288135593,0.085010593,194000,0.045822102,111.4285714,0.031913706,25,13.5,27,-0.630136986,0.035064935,-0.045243096,46,0.243243243,1774.5,-0.08104609,17,3.25,15,14,0.369565217,0.261457109,0.326086957,0.299059929,53,-0.086206897,53,-0.086206897,208650,0.104552673,124.6881156,0.224371991,697,-0.18,770,-0.152915292,770,-0.152915292,62,-1,9,0.125,0.011688312,0.002887432,219495,0.045712244,114.7849903,0.070089479,,,,,,,0.971543365,-0.013166627,77,28.5,0.779661017,0.201536017,13.05084746,-1.152277542,96,0.655172414,0.038737446,-0.047144907,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/15/2020,6/21/2020,1 weeks,65,0,65,0,20,-0.166666667,20,-0.166666667,0.307692308,-0.061538462,201900,-0.060493253,113.3209991,0.109530976,26,5,30,-0.210526316,0.039215686,-0.001209846,58,0.348837209,1804.5,0.022959184,21,1.625,20,3,0.362068966,0.176022454,0.344827586,0.228548516,70,-0.247311828,70,-0.247311828,203950,-0.122607012,112.6182111,0.028209307,671,-0.229621125,765,-0.186170213,765,-0.186170213,60,1,14,0.166666667,0.018300654,0.005534696,215000,0.021751425,114.6788991,0.070336391,,,,,,,0.977186274,0.004980693,71,6,0.892307692,0.230769231,11.76923077,-2.692307692,109,0.602941176,0.044709389,0.001081375,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/15/2020,7/12/2020,4 weeks,286,0.079245283,71,0.075757576,85,0.148648649,21,0.166666667,0.297752595,0.021516824,207875,0.09443896,111.5247625,0.084702671,17.5,-3.8,25,-0.342105263,0.034532571,-0.006023678,48,0.142857143,1775.1,-0.02359736,15,0.25,12,0.5,0.307998149,0.028546678,0.252929718,0.051851147,297,-0.057142857,74,-0.051282051,201730.1,0.010988411,111.5768356,0.054611339,665,-0.24086758,2981,-0.210121887,745,-0.209968187,51,-9.5,9,0,0.012353808,0.002806744,217450,0.04236823,114.7013984,0.0744653,,,,,,,0.981672378,0.007794727,59,8.4,0.684615385,0.008834251,10.54571123,-4.795038519,91,0.263888889,0.154887218,-0.019770316,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/22/2020,6/28/2020,1 weeks,80,-0.183673469,80,-0.183673469,25,-0.038461538,25,-0.038461538,0.3125,0.047193878,195000,0.040277407,109.9788003,0.07267125,10,-20.5,21,-0.631578947,0.028378378,-0.032195479,40,-0.183673469,1623.5,-0.182939104,13,-0.1875,10,-0.166666667,0.325,-0.001530612,0.25,0.005102041,75,0.071428571,75,0.071428571,189900,0.021516945,112.9709697,0.103953175,661,-0.232288037,740,-0.21360255,740,-0.21360255,52,-8,8,-0.2,0.010810811,0.000183818,215000,0.021751425,114.7849903,0.075960342,,,,,,,0.978923779,-0.002251656,58,15.5,0.5,0,9.25,-0.352040816,79,-0.081395349,0.031770045,-0.034432045,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/29/2020,7/5/2020,1 weeks,78,0.659574468,78,0.659574468,21,0.909090909,21,0.909090909,0.269230769,0.035188216,212700,0.182323513,112.696646,0.093847445,17,-2,21,-0.222222222,0.028301887,-0.000699187,53,0.558823529,1717,-0.050856827,15,0.5,12,1,0.283018868,-0.011098779,0.226415094,0.049944506,82,0.154929577,82,0.154929577,203120.5,0.06961822,108.6570973,0.024168408,666,-0.244897959,742,-0.203007519,742,-0.203007519,48,-14,9,0.285714286,0.01212938,0.004610583,219900,0.054170662,114.705521,0.07521542,,,,,,,0.978975473,0.011769835,55,5,0.679487179,-0.043917076,9.512820513,-10.29569013,86,0.34375,0.031531532,0.000919287,3/10/2021 14:56
2436,5,"Anderson County, SC",county,6/29/2020,7/26/2020,4 weeks,271,0.237442922,67,0.240740741,74,0.37037037,18,0.384615385,0.273397117,0.028087725,214568.7,0.125569686,110.1865762,0.044423687,20.6,3.4,23,-0.258064516,0.031070369,-0.001089461,45,0.153846154,1807.3,-0.015739026,13,0.181818182,10,0.25,0.287393698,0.004074903,0.220501891,0.016390691,303,-0.025723473,75,-0.025974026,213930.1,0.105367694,112.9833375,0.082864178,674,-0.252771619,2964,-0.230329784,741,-0.22972973,44.2,-16.1,5,-0.166666667,0.007425535,0.001172559,219900,0.061753598,114.8306933,0.083936964,,,,,,,0.984129332,0.00805802,55.3,4.5,0.668013794,-0.057327104,11.02833238,-6.67971927,90,0.2,0.136498516,-0.000973767,3/10/2021 14:56
2436,5,"Anderson County, SC",county,7/6/2020,7/12/2020,1 weeks,63,0.145454545,63,0.145454545,19,0.461538462,19,0.461538462,0.301587302,0.065223665,221900,0.250140845,110.1026046,0.063032893,17,2,31,0,0.042234332,0.0100098,42,-0.066666667,1955.5,0.142231308,11,-0.214285714,8,-0.333333333,0.261904762,-0.049206349,0.19047619,-0.076190476,70,-0.135802469,70,-0.135802469,209950,0.105581885,112.0610644,0.06479984,664,-0.25643897,734,-0.237006237,734,-0.237006237,44,-17,6,-0.142857143,0.008174387,0.00089788,219900,0.072682927,114.6361834,0.076370097,,,,,,,0.991603984,0.016680037,52,7,0.666666667,-0.151515152,11.65079365,-5.84011544,91,0.263888889,0.046686747,0.011972301,3/10/2021 14:56
2436,5,"Anderson County, SC",county,7/13/2020,7/19/2020,1 weeks,68,0.114754098,68,0.114754098,18,0.058823529,18,0.058823529,0.264705882,-0.013982642,227450,0.109512195,112.7596381,0.101796975,20.5,2.5,19,-0.40625,0.025745257,-0.006974579,43,-0.085106383,1857,-0.024172359,14,0.166666667,10,0.111111111,0.325581395,0.070262246,0.23255814,0.041068778,75,-0.137931034,75,-0.137931034,222900,0.115057529,113.576555,0.117301667,676,-0.257142857,738,-0.245398773,738,-0.245398773,45,-14.5,3,-0.5,0.004065041,-0.002069929,219900,0.06236503,114.7849903,0.087410242,,,,,,,0.987063389,0.007347869,51.5,-7.5,0.632352941,-0.138138862,10.85294118,-5.179845709,97,0.114942529,0.028106509,-0.007058326,3/10/2021 14:56
2436,5,"Anderson County, SC",county,7/20/2020,7/26/2020,1 weeks,62,0.107142857,62,0.107142857,16,0.230769231,16,0.230769231,0.258064516,0.025921659,196225,-0.01948782,105.1874163,-0.069600363,28,11,21,-0.382352941,0.028,-0.006693878,43,0.303030303,1700,-0.115044248,12,0.333333333,10,0.666666667,0.279069767,0.006342495,0.23255814,0.050739958,76,0.055555556,76,0.055555556,219750,0.130110568,117.6386331,0.127206219,693,-0.25161987,750,-0.234693878,750,-0.234693878,40,-19,4,0,0.005333333,0.001251701,219900,0.057974501,115.1960784,0.09698009,,,,,,,0.978874483,-0.003565661,63,13.5,0.693548387,0.104262673,12.09677419,-5.403225806,88,0.1,0.03030303,-0.006414032,3/10/2021 14:56
